id,date,title,amount,transaction_type,category,category_group,special_tag,budget_impact,year,month,day_of_week
2298,2024-02-07,mẹ cho,170000,income,Gia đình,Thu nhập,,170000,2024,2,Wednesday
2299,2024-02-08,cơm tắm,25000,expense,Ăn chính,Ăn uống,,-25000,2024,2,Thursday
2300,2024-02-08,cafe mộc,13000,expense,Cà phê,Ăn uống,,-13000,2024,2,Thursday
2301,2024-02-09,bánh mì ăn sáng,12000,expense,Ăn chính,Ăn uống,,-12000,2024,2,Friday
2302,2024-02-09,cơm tắm,25000,expense,Ăn chính,Ăn uống,,-25000,2024,2,Friday
2303,2024-02-11,xăng,50000,expense,Di chuyển,Sinh hoạt,,-50000,2024,2,Sunday
2304,2024-02-11,phở cho ba,30000,expense,Gia đình,Xã hội,,-30000,2024,2,Sunday
2305,2024-02-11,cơm tắm,25000,expense,Ăn chính,Ăn uống,,-25000,2024,2,Sunday
2306,2024-02-11,phở việt,35000,expense,Ăn chính,Ăn uống,,-35000,2024,2,Sunday
2307,2024-02-11,mẹ lì xì,300000,income,Gia đình,Thu nhập,,300000,2024,2,Sunday
2308,2024-02-12,bida,25000,expense,Bi-da,Thể thao,,-25000,2024,2,Monday
2309,2024-02-12,trà chanh,5000,expense,Ăn vặt,Ăn uống,,-5000,2024,2,Monday
2310,2024-02-12,cơm tắm,25000,expense,Ăn chính,Ăn uống,,-25000,2024,2,Monday
2311,2024-02-12,cơm tắm trần phú,20000,expense,Ăn chính,Ăn uống,,-20000,2024,2,Monday
2312,2024-02-12,bánh bao,23000,expense,Ăn chính,Ăn uống,,-23000,2024,2,Monday
2313,2024-02-12,xăng + tường,42000,expense,Di chuyển,Sinh hoạt,,-42000,2024,2,Monday
2314,2024-02-13,bánh mì,12000,expense,Ăn chính,Ăn uống,,-12000,2024,2,Tuesday
2315,2024-02-13,bún đậu mắn tôm,45000,expense,Ăn chính,Ăn uống,,-45000,2024,2,Tuesday
2316,2024-02-13,cafe fomo,25000,expense,Quan hệ xã hội,Xã hội,,-25000,2024,2,Tuesday
2317,2024-02-13,cơm tắm,25000,expense,Ăn chính,Ăn uống,,-25000,2024,2,Tuesday
2318,2024-02-14,bánh mì,12000,expense,Ăn chính,Ăn uống,,-12000,2024,2,Wednesday
2319,2024-02-14,thua bài,5000,expense,Quan hệ xã hội,Xã hội,,-5000,2024,2,Wednesday
2320,2024-02-14,cơm tắm,25000,expense,Ăn chính,Ăn uống,,-25000,2024,2,Wednesday
2321,2024-02-14,dì út lì xi,100000,income,Dòng họ,Thu nhập,,100000,2024,2,Wednesday
2322,2024-02-14,bà nội lì xì,100000,income,Dòng họ,Thu nhập,,100000,2024,2,Wednesday
2323,2024-02-14,dượng 9 lì xì,250000,income,Dòng họ,Thu nhập,,250000,2024,2,Wednesday
2324,2024-02-14,dợng 6 lì xì,50000,income,Dòng họ,Thu nhập,,50000,2024,2,Wednesday
2325,2024-02-16,cafe với tổ,25000,expense,Cà phê,Ăn uống,,-25000,2024,2,Friday
2326,2024-02-16,lẩu bờ kè,60000,expense,Ăn chính,Ăn uống,,-60000,2024,2,Friday
2327,2024-02-16,sữa tươi + mì,100000,expense,Ăn chính,Ăn uống,,-100000,2024,2,Friday
2328,2024-02-16,xăng,50000,expense,Di chuyển,Sinh hoạt,,-50000,2024,2,Friday
2329,2024-02-16,mộc cf,1750000,income,Lương,Thu nhập,,1750000,2024,2,Friday
2330,2024-02-16,mẹ cho,87000,income,Gia đình,Thu nhập,,87000,2024,2,Friday
2331,2024-02-17,nước mía,5000,expense,Ăn vặt,Ăn uống,,-5000,2024,2,Saturday
2332,2024-02-17,bida,26000,expense,Bi-da,Thể thao,,-26000,2024,2,Saturday
2333,2024-02-17,cơm,25000,expense,Ăn chính,Ăn uống,,-25000,2024,2,Saturday
2334,2024-02-17,cafe,15000,expense,Cà phê,Ăn uống,,-15000,2024,2,Saturday
2335,2024-02-19,xăng,50000,expense,Di chuyển,Sinh hoạt,,-50000,2024,2,Monday
2336,2024-02-19,cơm sườn,20000,expense,Ăn chính,Ăn uống,,-20000,2024,2,Monday
2337,2024-02-19,cầu lông,20000,expense,Cầu lông,Thể thao,,-20000,2024,2,Monday
2338,2024-02-19,gửi xe,2000,expense,Học tập,Học tập,,-2000,2024,2,Monday
2339,2024-02-19,tiền xe hk2,88000,expense,Nhà ở,Sinh hoạt,,-88000,2024,2,Monday
2340,2024-02-19,bánh mì,15000,expense,Ăn chính,Ăn uống,,-15000,2024,2,Monday
2341,2024-02-19,ba cho tiền đi học,63000,income,Gia đình,Thu nhập,,63000,2024,2,Monday
2342,2024-02-20,tiền nước,30000,expense,Ăn chính,Ăn uống,,-30000,2024,2,Tuesday
2343,2024-02-20,khẩu trang,9000,expense,Tiện ích,Sinh hoạt,,-9000,2024,2,Tuesday
2344,2024-02-20,cơm sườn đề thám,36000,expense,Ăn chính,Ăn uống,,-36000,2024,2,Tuesday
2345,2024-02-20,cơm tắm  + nước đá,21000,expense,Ăn chính,Ăn uống,,-21000,2024,2,Tuesday
2346,2024-02-21,cafe TTHL,15000,expense,Cà phê,Ăn uống,,-15000,2024,2,Wednesday
2347,2024-02-21,gửi xe,2000,expense,Học tập,Học tập,,-2000,2024,2,Wednesday
2348,2024-02-21,lâu chay,26000,expense,Ăn chính,Ăn uống,,-26000,2024,2,Wednesday
2349,2024-02-21,phở,20000,expense,Ăn chính,Ăn uống,,-20000,2024,2,Wednesday
2350,2024-02-22,gửi xe,2000,expense,Học tập,Học tập,,-2000,2024,2,Thursday
2351,2024-02-22,nước cam,8000,expense,Ăn vặt,Ăn uống,,-8000,2024,2,Thursday
2352,2024-02-22,bún cua,20000,expense,Ăn chính,Ăn uống,,-20000,2024,2,Thursday
2353,2024-02-22,nuôi,15000,expense,Ăn chính,Ăn uống,,-15000,2024,2,Thursday
2354,2024-02-22,sinh tố mãng cầu,15000,expense,Ăn vặt,Ăn uống,,-15000,2024,2,Thursday
2355,2024-02-23,cơm chiên,18000,expense,Ăn chính,Ăn uống,,-18000,2024,2,Friday
2356,2024-02-23,rau má,6000,expense,Ăn vặt,Ăn uống,,-6000,2024,2,Friday
2357,2024-02-23,ép bưởi,15000,expense,Ăn vặt,Ăn uống,,-15000,2024,2,Friday
2358,2024-02-23,bún thịt nướng,15000,expense,Ăn chính,Ăn uống,,-15000,2024,2,Friday
2359,2024-02-23,xôi,10000,expense,Ăn chính,Ăn uống,,-10000,2024,2,Friday
2360,2024-02-24,mì trộn,24000,expense,Ăn chính,Ăn uống,,-24000,2024,2,Saturday
2361,2024-02-24,sôi,6000,expense,Ăn chính,Ăn uống,,-6000,2024,2,Saturday
2362,2024-02-24,cầu lông,25000,expense,Cầu lông,Thể thao,,-25000,2024,2,Saturday
2363,2024-02-24,gửi xe,2000,expense,Ăn chính,Ăn uống,,-2000,2024,2,Saturday
2364,2024-02-24,mẹ cho tiền đánh cầu,40000,income,Gia đình,Thu nhập,,40000,2024,2,Saturday
2365,2024-02-25,mua lại chuột cũ của kiên,300000,expense,Tiện ích,Sinh hoạt,BigM,-300000,2024,2,Sunday
2366,2024-02-25,cơm tấm,25000,expense,Ăn chính,Ăn uống,,-25000,2024,2,Sunday
2367,2024-02-25,xăng,50000,expense,Di chuyển,Sinh hoạt,,-50000,2024,2,Sunday
2368,2024-02-25,mì + sữa ăn sáng,100000,expense,Ăn chính,Ăn uống,,-100000,2024,2,Sunday
2369,2024-02-25,đồ lặc vặt,135097,expense,Nhà ở,Sinh hoạt,,-135097,2024,2,Sunday
2370,2024-02-25,mẹ cho tiền tuần,300000,income,Gia đình,Thu nhập,,300000,2024,2,Sunday
2371,2024-02-26,ép dưa gang,20000,expense,Ăn vặt,Ăn uống,,-20000,2024,2,Monday
2372,2024-02-26,hủ tiếu,16000,expense,Ăn chính,Ăn uống,,-16000,2024,2,Monday
2373,2024-02-26,bún thịt nướng,21000,expense,Ăn chính,Ăn uống,,-21000,2024,2,Monday
2374,2024-02-26,cầu lông + đăng,20000,expense,Cầu lông,Thể thao,,-20000,2024,2,Monday
2375,2024-02-26,bánh mì,15000,expense,Ăn chính,Ăn uống,,-15000,2024,2,Monday
2376,2024-02-27,bún thịt nướng,22000,expense,Ăn chính,Ăn uống,,-22000,2024,2,Tuesday
2377,2024-02-27,ép dưa hấu,12000,expense,Ăn vặt,Ăn uống,,-12000,2024,2,Tuesday
2378,2024-02-27,bún đậu,36000,expense,Ăn chính,Ăn uống,,-36000,2024,2,Tuesday
2379,2024-02-28,cơm sờn,25000,expense,Ăn chính,Ăn uống,,-25000,2024,2,Wednesday
2380,2024-02-28,bi da + 6 ân,31000,expense,Giải trí,Giải trí,,-31000,2024,2,Wednesday
2381,2024-02-28,gửi xe,4000,expense,Học tập,Học tập,,-4000,2024,2,Wednesday
2382,2024-02-28,nước cam,12000,expense,Ăn vặt,Ăn uống,,-12000,2024,2,Wednesday
2383,2024-02-28,cơm sờn,25000,expense,Ăn chính,Ăn uống,,-25000,2024,2,Wednesday
2384,2024-02-28,cafe với k48,12000,expense,Quan hệ xã hội,Xã hội,,-12000,2024,2,Wednesday
2385,2024-02-28,quỳnh,10000,expense,Gấu,Xã hội,,-10000,2024,2,Wednesday
2386,2024-02-29,bida,25000,expense,Bi-da,Thể thao,,-25000,2024,2,Thursday
2387,2024-02-29,xăng,30000,expense,Di chuyển,Sinh hoạt,,-30000,2024,2,Thursday
2388,2024-02-29,cầu lông,20000,expense,Cầu lông,Thể thao,,-20000,2024,2,Thursday
2389,2024-02-29,cơm tắm,25000,expense,Ăn chính,Ăn uống,,-25000,2024,2,Thursday
2390,2024-03-01,KTX 1-II,265416,expense,Nhà ở,Sinh hoạt,Monthly,-265416,2024,3,Friday
2391,2024-03-02,cầu lông,70000,expense,Cầu lông,Thể thao,,-70000,2024,3,Saturday
2392,2024-03-02,xăng,30000,expense,Di chuyển,Sinh hoạt,,-30000,2024,3,Saturday
2393,2024-03-02,mẹ cho,100000,income,Gia đình,Thu nhập,,100000,2024,3,Saturday
2394,2024-03-03,mẹ cho tiền tuần,350000,income,Gia đình,Thu nhập,,350000,2024,3,Sunday
2395,2024-03-04,xăng,50000,expense,Di chuyển,Sinh hoạt,,-50000,2024,3,Monday
2396,2024-03-04,phở,20000,expense,Ăn chính,Ăn uống,,-20000,2024,3,Monday
2397,2024-03-04,icloud,19000,expense,Tiện ích,Sinh hoạt,Monthly,-19000,2024,3,Monday
2398,2024-03-04,cơm gà,25000,expense,Ăn chính,Ăn uống,,-25000,2024,3,Monday
2399,2024-03-05,cơm sườn,30000,expense,Ăn chính,Ăn uống,,-30000,2024,3,Tuesday
2400,2024-03-05,cơm gà,25000,expense,Ăn chính,Ăn uống,,-25000,2024,3,Tuesday
2401,2024-03-05,cafe gói,13000,expense,Cà phê,Ăn uống,,-13000,2024,3,Tuesday
2402,2024-03-05,ép khớm sơ ri,20000,expense,Ăn vặt,Ăn uống,,-20000,2024,3,Tuesday
2403,2024-03-05,gửi xe,2000,expense,Học tập,Học tập,,-2000,2024,3,Tuesday
2404,2024-03-05,bi da,38000,expense,Bi-da,Thể thao,,-38000,2024,3,Tuesday
2405,2024-03-06,bi da 9s,71000,expense,Bi-da,Thể thao,,-71000,2024,3,Wednesday
2406,2024-03-06,khớm + cóc,20000,expense,Ăn vặt,Ăn uống,,-20000,2024,3,Wednesday
2407,2024-03-06,bún thịt nướng,21000,expense,Ăn chính,Ăn uống,,-21000,2024,3,Wednesday
2408,2024-03-06,cầu lông,20000,expense,Cầu lông,Thể thao,,-20000,2024,3,Wednesday
2409,2024-03-06,cơm gà,25000,expense,Ăn chính,Ăn uống,,-25000,2024,3,Wednesday
2410,2024-03-06,nước mía + bao béo,12000,expense,Ăn vặt,Ăn uống,,-12000,2024,3,Wednesday
2411,2024-03-06,cafe quán quen,13000,expense,Tinh thần,Giải trí,,-13000,2024,3,Wednesday
2412,2024-03-06,bánh mì,15000,expense,Ăn chính,Ăn uống,,-15000,2024,3,Wednesday
2413,2024-03-07,cơm chiên,20000,expense,Ăn chính,Ăn uống,,-20000,2024,3,Thursday
2414,2024-03-07,gửi xe,6000,expense,Học tập,Học tập,,-6000,2024,3,Thursday
2415,2024-03-07,21G,35000,expense,Tiện ích,Sinh hoạt,,-35000,2024,3,Thursday
2416,2024-03-08,xăng,30000,expense,Di chuyển,Sinh hoạt,,-30000,2024,3,Friday
2417,2024-03-08,cầu lông,45000,expense,Cầu lông,Thể thao,,-45000,2024,3,Friday
2418,2024-03-08,phí rút tiền,1100,expense,Tiện ích,Sinh hoạt,,-1100,2024,3,Friday
2419,2024-03-08,bida,30000,expense,Bi-da,Thể thao,,-30000,2024,3,Friday
2420,2024-03-09,xăng,50000,expense,Di chuyển,Sinh hoạt,,-50000,2024,3,Saturday
2421,2024-03-09,cầu long,34000,expense,Cầu lông,Thể thao,,-34000,2024,3,Saturday
2422,2024-03-09,bánh mì,10000,expense,Ăn chính,Ăn uống,,-10000,2024,3,Saturday
2423,2024-03-10,cầu lông,35000,expense,Cầu lông,Thể thao,,-35000,2024,3,Sunday
2424,2024-03-10,mẹ cho tiền t7,50000,income,Gia đình,Thu nhập,,50000,2024,3,Sunday
2425,2024-03-10,mẹ cho tiền quánh cầu,60000,income,Gia đình,Thu nhập,,60000,2024,3,Sunday
2426,2024-03-11,gửi xe ktx,2000,expense,Học tập,Học tập,,-2000,2024,3,Monday
2427,2024-03-11,sữa tươi,66000,expense,Ăn chính,Ăn uống,,-66000,2024,3,Monday
2428,2024-03-11,cơm tắm,25000,expense,Ăn chính,Ăn uống,,-25000,2024,3,Monday
2429,2024-03-11,cầu lông + tí vua,35000,expense,Cầu lông,Thể thao,,-35000,2024,3,Monday
2430,2024-03-11,phí thường niên,66000,expense,Tiện ích,Sinh hoạt,,-66000,2024,3,Monday
2431,2024-03-11,bột giặc,18000,expense,Tiện ích,Sinh hoạt,,-18000,2024,3,Monday
2432,2024-03-11,xăng,50000,expense,Di chuyển,Sinh hoạt,,-50000,2024,3,Monday
2433,2024-03-11,điện nước tháng 3,67000,expense,Nhà ở,Sinh hoạt,Monthly,-67000,2024,3,Monday
2434,2024-03-11,mì,44000,expense,Ăn chính,Ăn uống,,-44000,2024,3,Monday
2435,2024-03-11,học phí 1-II,12250000,income,Gia đình,Thu nhập,BigY,12250000,2024,3,Monday
2436,2024-03-11,tiền tuần,300000,income,Gia đình,Thu nhập,,300000,2024,3,Monday
2437,2024-03-12,nước mía,8000,expense,Ăn vặt,Ăn uống,,-8000,2024,3,Tuesday
2438,2024-03-12,minh quân vs Ân,29000,expense,Bi-da,Thể thao,,-29000,2024,3,Tuesday
2439,2024-03-12,gửi xe,6000,expense,Học tập,Học tập,,-6000,2024,3,Tuesday
2440,2024-03-12,cơm gà,25000,expense,Ăn chính,Ăn uống,,-25000,2024,3,Tuesday
2441,2024-03-12,trà sữa lấy thẻ,19000,expense,Sự cố,Cá nhân,,-19000,2024,3,Tuesday
2442,2024-03-12,cơm bò xào,25000,expense,Ăn chính,Ăn uống,,-25000,2024,3,Tuesday
2443,2024-03-13,cơm sườn,26000,expense,Ăn chính,Ăn uống,,-26000,2024,3,Wednesday
2444,2024-03-13,tiền quỷ đoàn 2 quý,12000,expense,Tiện ích,Sinh hoạt,,-12000,2024,3,Wednesday
2445,2024-03-13,xoi,5000,expense,Ăn chính,Ăn uống,,-5000,2024,3,Wednesday
2446,2024-03-13,cafe nguyễn trải,13000,expense,Cà phê,Ăn uống,,-13000,2024,3,Wednesday
2447,2024-03-13,bida với béo,35000,expense,Bi-da,Thể thao,,-35000,2024,3,Wednesday
2448,2024-03-13,rút tiền,1100,expense,Tiện ích,Sinh hoạt,,-1100,2024,3,Wednesday
2449,2024-03-13,bún đậu,38000,expense,Ăn chính,Ăn uống,,-38000,2024,3,Wednesday
2450,2024-03-14,bún chả hà nội,30000,expense,Ăn chính,Ăn uống,,-30000,2024,3,Thursday
2451,2024-03-14,cafe nguyễn trải,13000,expense,Cà phê,Ăn uống,,-13000,2024,3,Thursday
2452,2024-03-14,cơm chiên,18000,expense,Ăn chính,Ăn uống,,-18000,2024,3,Thursday
2453,2024-03-14,hồng trà ngô gia,19000,expense,Ăn vặt,Ăn uống,,-19000,2024,3,Thursday
2454,2024-03-14,xoi,5000,expense,Ăn chính,Ăn uống,,-5000,2024,3,Thursday
2455,2024-03-14,cầu lông tí vua,24000,expense,Cầu lông,Thể thao,,-24000,2024,3,Thursday
2456,2024-03-15,học phí 1-II,22217000,expense,Học tập,Học tập,BigY,-22217000,2024,3,Friday
2457,2024-03-15,xăng,20000,expense,Di chuyển,Sinh hoạt,,-20000,2024,3,Friday
2458,2024-03-15,cầu lông,56000,expense,Cầu lông,Thể thao,,-56000,2024,3,Friday
2459,2024-03-15,cafe trọ việt,10000,expense,Cà phê,Ăn uống,,-10000,2024,3,Friday
2460,2024-03-15,bánh mì,12000,expense,Ăn chính,Ăn uống,,-12000,2024,3,Friday
2461,2024-03-15,mẹ cho tiền quánh cầu,60000,income,Gia đình,Thu nhập,,60000,2024,3,Friday
2462,2024-03-17,xăng,20000,expense,Di chuyển,Sinh hoạt,,-20000,2024,3,Sunday
2463,2024-03-17,hớt tóc,30000,expense,Cơ thể,Thể thao,,-30000,2024,3,Sunday
2464,2024-03-17,chuối chiên,6000,expense,Ăn chính,Ăn uống,,-6000,2024,3,Sunday
2465,2024-03-18,cafe gói,13000,expense,Cà phê,Ăn uống,,-13000,2024,3,Monday
2466,2024-03-18,bún thịt nướng,21000,expense,Ăn chính,Ăn uống,,-21000,2024,3,Monday
2467,2024-03-18,cầu lông casting,24000,expense,Cầu lông,Thể thao,,-24000,2024,3,Monday
2468,2024-03-18,hủ tiếu,16000,expense,Ăn chính,Ăn uống,,-16000,2024,3,Monday
2469,2024-03-18,bánh mì kẹp,6000,expense,Ăn chính,Ăn uống,,-6000,2024,3,Monday
2470,2024-03-18,mẹ cho tiền tuần,450000,income,Gia đình,Thu nhập,,450000,2024,3,Monday
2471,2024-03-19,bún thịt nướng,20000,expense,Ăn chính,Ăn uống,,-20000,2024,3,Tuesday
2472,2024-03-19,cơm gà + nc đá,26000,expense,Ăn chính,Ăn uống,,-26000,2024,3,Tuesday
2473,2024-03-20,bún đạu,25000,expense,Ăn chính,Ăn uống,,-25000,2024,3,Wednesday
2474,2024-03-20,bida minh quân,36000,expense,Bi-da,Thể thao,,-36000,2024,3,Wednesday
2475,2024-03-20,bánh mì,8000,expense,Ăn chính,Ăn uống,,-8000,2024,3,Wednesday
2476,2024-03-20,nước cam,8000,expense,Ăn vặt,Ăn uống,,-8000,2024,3,Wednesday
2477,2024-03-20,xăng,30000,expense,Di chuyển,Sinh hoạt,,-30000,2024,3,Wednesday
2478,2024-03-20,gửi xe,6000,expense,Học tập,Học tập,,-6000,2024,3,Wednesday
2479,2024-03-21,bún thịt xào,20000,expense,Ăn chính,Ăn uống,,-20000,2024,3,Thursday
2480,2024-03-21,gửi xe,4000,expense,Học tập,Học tập,,-4000,2024,3,Thursday
2481,2024-03-21,xoi,5000,expense,Ăn chính,Ăn uống,,-5000,2024,3,Thursday
2482,2024-03-21,bida vs duy,23000,expense,Bi-da,Thể thao,,-23000,2024,3,Thursday
2483,2024-03-22,xăng,50000,expense,Di chuyển,Sinh hoạt,,-50000,2024,3,Friday
2484,2024-03-22,cafe ara,28000,expense,Cà phê,Ăn uống,,-28000,2024,3,Friday
2485,2024-03-22,mẹ đưa dư tiền mua đồ,100000,income,Gia đình,Thu nhập,,100000,2024,3,Friday
2486,2024-03-23,cafe thủ khoa huân with Kiên,15000,expense,Quan hệ xã hội,Xã hội,,-15000,2024,3,Saturday
2487,2024-03-23,bánh mì,10000,expense,Ăn chính,Ăn uống,,-10000,2024,3,Saturday
2488,2024-03-23,cầu lông tân hội,30000,expense,Cầu lông,Thể thao,,-30000,2024,3,Saturday
2489,2024-03-23,nước ép dưa hấu,20000,expense,Quan hệ xã hội,Xã hội,,-20000,2024,3,Saturday
2490,2024-03-23,sữa tươi,15000,expense,Ăn chính,Ăn uống,,-15000,2024,3,Saturday
2491,2024-03-23,bida với tường,30000,expense,Bi-da,Thể thao,,-30000,2024,3,Saturday
2492,2024-03-23,xăng,30000,expense,Di chuyển,Sinh hoạt,,-30000,2024,3,Saturday
2493,2024-03-24,sticker với kiên,25000,expense,Giải trí,Giải trí,,-25000,2024,3,Sunday
2494,2024-03-24,cầu lông,25000,expense,Cầu lông,Thể thao,,-25000,2024,3,Sunday
2495,2024-03-25,cafe gói 100g,13000,expense,Cà phê,Ăn uống,,-13000,2024,3,Monday
2496,2024-03-25,xăng,30000,expense,Di chuyển,Sinh hoạt,,-30000,2024,3,Monday
2497,2024-03-25,bún thịt xào,21000,expense,Ăn chính,Ăn uống,,-21000,2024,3,Monday
2498,2024-03-25,cầu lông BHN,25000,expense,Cầu lông,Thể thao,,-25000,2024,3,Monday
2499,2024-03-25,mẹ cho tiền đánh cầu,95000,income,Gia đình,Thu nhập,,95000,2024,3,Monday
2500,2024-03-25,mẹ cho tiền ăn,380000,income,Gia đình,Thu nhập,,380000,2024,3,Monday
2501,2024-03-26,nước mía,8000,expense,Ăn vặt,Ăn uống,,-8000,2024,3,Tuesday
2502,2024-03-26,trả cầu cho đám An,60000,expense,Cầu lông,Thể thao,,-60000,2024,3,Tuesday
2503,2024-03-26,bún cá,25000,expense,Ăn chính,Ăn uống,,-25000,2024,3,Tuesday
2504,2024-03-26,bún thịt xào,21000,expense,Ăn chính,Ăn uống,,-21000,2024,3,Tuesday
2505,2024-03-27,gửi xe,2000,expense,Học tập,Học tập,,-2000,2024,3,Wednesday
2506,2024-03-27,hủ tiếu,16900,expense,Ăn chính,Ăn uống,,-16900,2024,3,Wednesday
2507,2024-03-27,mì trộn,28000,expense,Ăn chính,Ăn uống,,-28000,2024,3,Wednesday
2508,2024-03-27,nước suối,8000,expense,Cầu lông,Thể thao,,-8000,2024,3,Wednesday
2509,2024-03-27,cầu lông BHN,20000,expense,Cầu lông,Thể thao,,-20000,2024,3,Wednesday
2510,2024-03-27,ép dưa hấu 228,15000,expense,Ăn vặt,Ăn uống,,-15000,2024,3,Wednesday
2511,2024-03-28,bi da,32000,expense,Bi-da,Thể thao,,-32000,2024,3,Thursday
2512,2024-03-28,bún thịt nướng,21000,expense,Ăn chính,Ăn uống,,-21000,2024,3,Thursday
2513,2024-03-28,trà sữa chamocha,28000,expense,Ăn vặt,Ăn uống,,-28000,2024,3,Thursday
2514,2024-03-28,cơm sườn,26000,expense,Ăn chính,Ăn uống,,-26000,2024,3,Thursday
2515,2024-03-30,cầu lông,27000,expense,Cầu lông,Thể thao,,-27000,2024,3,Saturday
2516,2024-03-30,gửi xe,2000,expense,Học tập,Học tập,,-2000,2024,3,Saturday
2517,2024-03-30,quấn cán,11000,expense,Cầu lông,Thể thao,,-11000,2024,3,Saturday
2518,2024-03-30,xăng,61000,expense,Di chuyển,Sinh hoạt,,-61000,2024,3,Saturday
2519,2024-03-30,mẹ cho tiền cầu lòn,81000,income,Gia đình,Thu nhập,,81000,2024,3,Saturday
2520,2024-04-01,KTX 1-II,265416,expense,Nhà ở,Sinh hoạt,Monthly,-265416,2024,4,Monday
2521,2024-04-01,cơm chiên + nước đá,19000,expense,Ăn chính,Ăn uống,,-19000,2024,4,Monday
2522,2024-04-01,mì + sữa tơi,70000,expense,Ăn chính,Ăn uống,,-70000,2024,4,Monday
2523,2024-04-01,cơm xào bà,25000,expense,Ăn chính,Ăn uống,,-25000,2024,4,Monday
2524,2024-04-01,cafe bột,13000,expense,Cà phê,Ăn uống,,-13000,2024,4,Monday
2525,2024-04-01,cầu lông bhn,30000,expense,Cầu lông,Thể thao,,-30000,2024,4,Monday
2526,2024-04-01,ép dưa hấu,12000,expense,Ăn vặt,Ăn uống,,-12000,2024,4,Monday
2527,2024-04-01,xăng,30000,expense,Di chuyển,Sinh hoạt,,-30000,2024,4,Monday
2528,2024-04-01,mẹ cho tiền tuần,450000,income,Gia đình,Thu nhập,,450000,2024,4,Monday
2529,2024-04-02,mì - hoành bờ kè,50000,expense,Ăn chính,Ăn uống,,-50000,2024,4,Tuesday
2530,2024-04-02,cơm cái khế,26000,expense,Ăn chính,Ăn uống,,-26000,2024,4,Tuesday
2531,2024-04-03,mì hoành ngã tư,30000,expense,Ăn chính,Ăn uống,,-30000,2024,4,Wednesday
2532,2024-04-03,sữa chua,8000,expense,Ăn chính,Ăn uống,,-8000,2024,4,Wednesday
2533,2024-04-03,xăng,20000,expense,Di chuyển,Sinh hoạt,,-20000,2024,4,Wednesday
2534,2024-04-03,nước cam căn tin DI,10000,expense,Ăn vặt,Ăn uống,,-10000,2024,4,Wednesday
2535,2024-04-03,cầu lông,25000,expense,Cầu lông,Thể thao,,-25000,2024,4,Wednesday
